player_id,player_name,season,match_date,impact_score,rolling_5_match_impact,venue_name,opponent_team
1,RG Sharma,2023,2023-04-30,3.0,38.83618233618231,"Wankhede Stadium, Mumbai",Rajasthan Royals
1,RG Sharma,2023,2023-05-03,0.0,24.747293447293394,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings
1,RG Sharma,2023,2023-05-06,0.0,19.770370370370348,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings
1,RG Sharma,2023,2023-05-09,7.5,11.459259259259216,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru
1,RG Sharma,2023,2023-05-12,35.6111111111111,2.5,"Wankhede Stadium, Mumbai",Gujarat Titans
1,RG Sharma,2023,2023-05-16,42.3,9.222222222222262,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants
1,RG Sharma,2023,2023-05-21,63.1351351351351,17.0822222222223,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad
1,RG Sharma,2023,2023-05-24,10.5,29.709249249249297,"MA Chidambaram Stadium, Chepauk, Chennai",Lucknow Super Giants
1,RG Sharma,2023,2023-05-26,8.5,31.809249249249298,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans
1,RG Sharma,2024,2024-03-24,57.3275862068965,32.009249249249294,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans
1,RG Sharma,2024,2024-03-27,38.1666666666666,36.35254426840629,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad
1,RG Sharma,2024,2024-04-01,0.0,35.52587760173956,"Wankhede Stadium, Mumbai",Rajasthan Royals
1,RG Sharma,2024,2024-04-07,68.1481481481481,22.89885057471256,"Wankhede Stadium, Mumbai",Delhi Capitals
1,RG Sharma,2024,2024-04-11,45.3333333333333,34.428480204342215,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru
1,RG Sharma,2024,2024-04-14,119.1666666666666,41.79514687100891,"Wankhede Stadium, Mumbai",Chennai Super Kings
1,RG Sharma,2024,2024-04-18,41.4,54.16296296296296,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings
1,RG Sharma,2024,2024-04-22,6.5,54.80962962962967,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals
1,RG Sharma,2024,2024-04-27,16.5,56.10962962962967,"Arun Jaitley Stadium, Delhi",Delhi Capitals
1,RG Sharma,2024,2024-04-30,4.5,45.780000000000015,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants
1,RG Sharma,2024,2024-05-03,8.1666666666666,37.61333333333332,"Wankhede Stadium, Mumbai",Kolkata Knight Riders
1,RG Sharma,2024,2024-05-06,4.5,15.413333333333322,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad
1,RG Sharma,2024,2024-05-11,15.4166666666666,8.033333333333303,"Eden Gardens, Kolkata",Kolkata Knight Riders
1,RG Sharma,2024,2024-05-17,80.8947368421052,9.816666666666606,"Wankhede Stadium, Mumbai",Lucknow Super Giants
1,RG Sharma,2025,2025-03-23,0.0,22.6956140350876,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings
1,RG Sharma,2025,2025-03-29,9.0,21.795614035087603,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans
1,RG Sharma,2025,2025-03-31,11.8333333333333,21.9622807017543,"Wankhede Stadium, Mumbai",Kolkata Knight Riders
1,RG Sharma,2025,2025-04-07,19.0,23.428947368420996,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru
1,RG Sharma,2025,2025-04-13,22.0,24.145614035087693,"Arun Jaitley Stadium, Delhi",Delhi Capitals
1,RG Sharma,2025,2025-04-17,32.25,12.366666666666697,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad
1,RG Sharma,2025,2025-04-20,87.8888888888888,18.8166666666667,"Wankhede Stadium, Mumbai",Chennai Super Kings
1,RG Sharma,2025,2025-04-23,79.2173913043478,34.594444444444434,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad
1,RG Sharma,2025,2025-04-27,14.0,48.071256038647334,"Wankhede Stadium, Mumbai",Lucknow Super Giants
1,RG Sharma,2025,2025-05-01,67.2222222222222,47.071256038647334,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals
1,RG Sharma,2025,2025-05-06,7.5,56.11570048309177,"Wankhede Stadium, Mumbai",Gujarat Titans
1,RG Sharma,2025,2025-05-21,5.5,51.16570048309177,"Wankhede Stadium, Mumbai",Delhi Capitals
1,RG Sharma,2025,2025-05-26,24.4285714285714,34.68792270531403,"Sawai Mansingh Stadium, Jaipur",Punjab Kings
1,RG Sharma,2025,2025-05-30,92.7,23.730158730158745,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",Gujarat Titans
1,RG Sharma,2025,2025-06-01,8.5,39.47015873015871,"Narendra Modi Stadium, Ahmedabad",Punjab Kings
2,E Lewis,2018,2018-04-07,8.0,,Wankhede Stadium,Chennai Super Kings
2,E Lewis,2018,2018-04-12,36.5588235294117,8.0,Rajiv Gandhi International Stadium,Sunrisers Hyderabad
2,E Lewis,2018,2018-04-14,58.142857142857096,22.27941176470585,Wankhede Stadium,Delhi Capitals
2,E Lewis,2018,2018-04-17,75.4761904761904,34.23389355742293,Wankhede Stadium,Royal Challengers Bengaluru
2,E Lewis,2018,2018-04-22,0.0,44.5444677871148,Sawai Mansingh Stadium,Rajasthan Royals
2,E Lewis,2018,2018-04-24,5.5,35.63557422969184,Wankhede Stadium,Sunrisers Hyderabad
2,E Lewis,2018,2018-04-28,56.4302325581395,35.13557422969184,Maharashtra Cricket Association Stadium,Chennai Super Kings
2,E Lewis,2018,2018-05-04,4.692307692307599,39.109856035437396,Holkar Cricket Stadium,Punjab Kings
2,E Lewis,2018,2018-05-06,49.8571428571428,28.419746145327498,Wankhede Stadium,Kolkata Knight Riders
2,E Lewis,2018,2018-05-09,20.3461538461538,23.295936621517978,Eden Gardens,Kolkata Knight Riders
2,E Lewis,2018,2018-05-13,67.2857142857142,27.36516739074874,Wankhede Stadium,Rajasthan Royals
2,E Lewis,2018,2018-05-16,18.0,39.722310247891585,Wankhede Stadium,Punjab Kings
2,E Lewis,2018,2018-05-20,55.9838709677419,32.036263736263685,Arun Jaitley Stadium,Delhi Capitals
2,E Lewis,2019,2019-04-26,32.1666666666666,42.294576391350546,MA Chidambaram Stadium,Chennai Super Kings
2,E Lewis,2019,2019-04-28,28.875,38.75648115325531,Eden Gardens,Kolkata Knight Riders
2,E Lewis,2019,2019-05-02,9.0,40.46225038402455,Wankhede Stadium,Sunrisers Hyderabad
2,E Lewis,2021,2021-09-21,44.642857142857096,28.805107526881706,Dubai International Cricket Stadium,Punjab Kings
2,E Lewis,2021,2021-09-27,6.5,34.13367895545313,Dubai International Cricket Stadium,Sunrisers Hyderabad
2,E Lewis,2021,2021-09-29,66.1756756756756,24.236904761904746,Dubai International Cricket Stadium,Royal Challengers Bengaluru
2,E Lewis,2021,2021-10-02,39.5,31.038706563706548,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings
2,E Lewis,2021,2021-10-05,26.1315789473684,33.16370656370655,Sharjah Cricket Stadium,Mumbai Indians
2,E Lewis,2022,2022-03-28,11.0,36.59002235318023,"Wankhede Stadium, Mumbai",Gujarat Titans
2,E Lewis,2022,2022-03-31,79.9130434782608,29.86145092460881,"Brabourne Stadium, Mumbai",Chennai Super Kings
2,E Lewis,2022,2022-04-04,1.0,44.54405962026097,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad
2,E Lewis,2022,2022-04-07,-4.153846153846201,31.50892448512584,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals
2,E Lewis,2022,2022-05-18,8.0,22.7781552543566,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants
2,E Lewis,2022,2022-05-25,10.0,19.151839464882915,"Eden Gardens, Kolkata",Royal Challengers Bengaluru
3,Ishan Kishan,2018,2018-04-07,43.7931034482758,,Wankhede Stadium,Chennai Super Kings
3,Ishan Kishan,2018,2018-04-12,26.0,43.7931034482758,Rajiv Gandhi International Stadium,Sunrisers Hyderabad
3,Ishan Kishan,2018,2018-04-14,54.6304347826086,34.8965517241379,Wankhede Stadium,Delhi Capitals
3,Ishan Kishan,2018,2018-04-17,0.0,41.47451274362813,Wankhede Stadium,Royal Challengers Bengaluru
3,Ishan Kishan,2018,2018-04-22,71.8095238095238,31.1058845577211,Sawai Mansingh Stadium,Rajasthan Royals
3,Ishan Kishan,2018,2018-04-24,24.0,39.24661240808164,Wankhede Stadium,Sunrisers Hyderabad
3,Ishan Kishan,2018,2018-05-01,0.0,35.287991718426476,M.Chinnaswamy Stadium,Royal Challengers Bengaluru
3,Ishan Kishan,2018,2018-05-04,28.157894736842103,30.087991718426473,Holkar Cricket Stadium,Punjab Kings
3,Ishan Kishan,2018,2018-05-09,95.0238095238095,24.79348370927318,Eden Gardens,Kolkata Knight Riders
3,Ishan Kishan,2018,2018-05-13,18.4090909090909,43.79824561403508,Wankhede Stadium,Rajasthan Royals
3,Ishan Kishan,2018,2018-05-16,34.1666666666666,33.118159033948494,Wankhede Stadium,Punjab Kings
3,Ishan Kishan,2018,2018-05-20,-4.153846153846201,35.15149236728182,Arun Jaitley Stadium,Delhi Capitals
3,Ishan Kishan,2019,2019-04-06,21.095238095238,34.32072313651258,Rajiv Gandhi International Stadium,Sunrisers Hyderabad
3,Ishan Kishan,2019,2019-04-10,1.5,32.908191808191766,Wankhede Stadium,Punjab Kings
3,Ishan Kishan,2019,2019-04-13,13.5,14.203429903429868,Wankhede Stadium,Rajasthan Royals
3,Ishan Kishan,2019,2019-04-15,24.0,13.22161172161169,Wankhede Stadium,Royal Challengers Bengaluru
3,Ishan Kishan,2019,2019-05-07,25.5322580645161,11.188278388278366,MA Chidambaram Stadium,Chennai Super Kings
3,Ishan Kishan,2019,2019-05-12,20.3461538461538,17.125499231950823,Rajiv Gandhi International Stadium,Chennai Super Kings
3,Ishan Kishan,2020,2020-09-28,113.0689655172413,16.975682382133982,Dubai International Cricket Stadium,Royal Challengers Bengaluru
3,Ishan Kishan,2020,2020-10-01,25.25,39.28947548558225,Sheikh Zayed Stadium,Punjab Kings
3,Ishan Kishan,2020,2020-10-04,41.9782608695652,41.63947548558225,Sharjah Cricket Stadium,Sunrisers Hyderabad
3,Ishan Kishan,2020,2020-10-06,0.0,45.2351276594953,Sheikh Zayed Stadium,Rajasthan Royals
3,Ishan Kishan,2020,2020-10-11,36.6666666666666,40.128676046592076,Sheikh Zayed Stadium,Delhi Capitals
3,Ishan Kishan,2020,2020-10-18,7.5,43.39277861069464,Dubai International Cricket Stadium,Punjab Kings
3,Ishan Kishan,2020,2020-10-23,81.3783783783783,22.278985507246375,Sharjah Cricket Stadium,Chennai Super Kings
3,Ishan Kishan,2020,2020-10-25,37.2777777777777,33.50466118292204,Sheikh Zayed Stadium,Rajasthan Royals
3,Ishan Kishan,2020,2020-10-28,27.657894736842103,32.564564564564535,Sheikh Zayed Stadium,Royal Challengers Bengaluru
3,Ishan Kishan,2020,2020-10-31,81.3191489361702,38.09614351193295,Dubai International Cricket Stadium,Delhi Capitals
3,Ishan Kishan,2020,2020-11-03,33.5,47.02663996583367,Sharjah Cricket Stadium,Sunrisers Hyderabad
3,Ishan Kishan,2020,2020-11-05,65.3333333333333,52.22663996583367,Dubai International Cricket Stadium,Delhi Capitals
3,Ishan Kishan,2020,2020-11-10,39.868421052631504,49.017630956824654,Dubai International Cricket Stadium,Delhi Capitals
3,Ishan Kishan,2021,2021-04-09,31.7368421052631,49.5357596117954,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru
3,Ishan Kishan,2021,2021-04-13,1.0,50.35154908547961,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders
3,Ishan Kishan,2021,2021-04-17,4.714285714285699,34.28771929824556,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad
3,Ishan Kishan,2021,2021-04-20,23.7857142857142,28.53057644110272,"MA Chidambaram Stadium, Chepauk, Chennai",Delhi Capitals
3,Ishan Kishan,2021,2021-04-23,-3.4705882352941995,20.221052631578914,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings
3,Ishan Kishan,2021,2021-09-19,9.5,11.553250773993796,Dubai International Cricket Stadium,Chennai Super Kings
3,Ishan Kishan,2021,2021-09-23,12.769230769230699,7.105882352941171,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders
3,Ishan Kishan,2021,2021-09-26,4.0,9.459728506787314,Dubai International Cricket Stadium,Royal Challengers Bengaluru
3,Ishan Kishan,2021,2021-10-05,86.5,9.316871363930158,Sharjah Cricket Stadium,Rajasthan Royals
3,Ishan Kishan,2021,2021-10-08,106.75,21.859728506787313,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad
3,Ishan Kishan,2022,2022-03-27,100.375,43.903846153846146,"Brabourne Stadium, Mumbai",Delhi Capitals
3,Ishan Kishan,2022,2022-04-02,65.05813953488371,62.07884615384614,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals
3,Ishan Kishan,2022,2022-04-06,8.1666666666666,72.53662790697672,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders
3,Ishan Kishan,2022,2022-04-09,23.7857142857142,73.36996124031002,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bengaluru
3,Ishan Kishan,2022,2022-04-13,3.0,60.82710409745287,"Maharashtra Cricket Association Stadium, Pune",Punjab Kings
3,Ishan Kishan,2022,2022-04-16,16.6470588235294,40.07710409745287,"Brabourne Stadium, Mumbai",Lucknow Super Giants
3,Ishan Kishan,2022,2022-04-21,8.0,23.331515862158767,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings
3,Ishan Kishan,2022,2022-04-24,-1.0,11.919887955182048,"Wankhede Stadium, Mumbai",Lucknow Super Giants
3,Ishan Kishan,2022,2022-04-30,38.4444444444444,10.086554621848745,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals
3,Ishan Kishan,2022,2022-05-06,51.0172413793103,13.01830065359477,"Brabourne Stadium, Mumbai",Gujarat Titans
3,Ishan Kishan,2022,2022-05-09,69.360465116279,22.621748929456817,"Dr DY Patil Sports Academy, Mumbai",Kolkata Knight Riders
3,Ishan Kishan,2022,2022-05-12,30.5,33.16443018800673,"Wankhede Stadium, Mumbai",Chennai Super Kings
3,Ishan Kishan,2022,2022-05-17,46.1470588235294,37.66443018800673,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad
3,Ishan Kishan,2022,2022-05-21,78.2142857142857,47.09384195271264,"Wankhede Stadium, Mumbai",Delhi Capitals
3,Ishan Kishan,2023,2023-04-02,5.692307692307599,55.04781020668092,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru
3,Ishan Kishan,2023,2023-04-08,36.7380952380952,45.982823469280405,"Wankhede Stadium, Mumbai",Chennai Super Kings
3,Ishan Kishan,2023,2023-04-11,32.9230769230769,39.45834949364362,"Arun Jaitley Stadium, Delhi",Delhi Capitals
3,Ishan Kishan,2023,2023-04-16,75.7,39.942964878259,"Wankhede Stadium, Mumbai",Kolkata Knight Riders
3,Ishan Kishan,2023,2023-04-18,48.758064516129,45.85355311355306,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad
3,Ishan Kishan,2023,2023-04-22,1.0,39.962308873921664,"Wankhede Stadium, Mumbai",Punjab Kings
3,Ishan Kishan,2023,2023-04-25,14.690476190476101,39.02384733546014,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans
3,Ishan Kishan,2023,2023-04-30,29.1739130434782,34.614323525936335,"Wankhede Stadium, Mumbai",Rajasthan Royals
3,Ishan Kishan,2023,2023-05-03,95.7926829268292,33.86449075001656,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings
3,Ishan Kishan,2023,2023-05-06,15.5,37.883027335382394,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings
3,Ishan Kishan,2023,2023-05-09,63.0,31.231414432156633,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru
3,Ishan Kishan,2023,2023-05-12,44.5,43.63141443215663,"Wankhede Stadium, Mumbai",Gujarat Titans
3,Ishan Kishan,2023,2023-05-16,82.1282051282051,49.59331919406141,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants
3,Ishan Kishan,2023,2023-05-21,22.1666666666666,60.18417761100682,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad
3,Ishan Kishan,2023,2023-05-24,24.0,45.45897435897432,"MA Chidambaram Stadium, Chepauk, Chennai",Lucknow Super Giants
3,Ishan Kishan,2024,2024-03-24,0.0,47.15897435897432,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans
3,Ishan Kishan,2024,2024-03-27,52.1538461538461,34.55897435897432,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad
3,Ishan Kishan,2024,2024-04-01,16.4285714285714,36.089743589743556,"Wankhede Stadium, Mumbai",Rajasthan Royals
3,Ishan Kishan,2024,2024-04-07,59.2608695652173,22.94981684981685,"Wankhede Stadium, Mumbai",Delhi Capitals
3,Ishan Kishan,2024,2024-04-11,100.7941176470588,30.368657429527047,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru
3,Ishan Kishan,2024,2024-04-14,35.8333333333333,45.72748095893885,"Wankhede Stadium, Mumbai",Chennai Super Kings
3,Ishan Kishan,2024,2024-04-18,24.5,52.89414762560555,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings
3,Ishan Kishan,2024,2024-04-22,0.0,47.36337839483631,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals
3,Ishan Kishan,2024,2024-04-27,31.2857142857142,44.077664109122,"Arun Jaitley Stadium, Delhi",Delhi Capitals
3,Ishan Kishan,2024,2024-04-30,29.3888888888888,38.48263305322134,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants
3,Ishan Kishan,2024,2024-05-03,14.5,24.201587301587278,"Wankhede Stadium, Mumbai",Kolkata Knight Riders
3,Ishan Kishan,2024,2024-05-06,18.0,19.93492063492058,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad
3,Ishan Kishan,2024,2024-05-11,57.6818181818181,18.634920634920583,"Eden Gardens, Kolkata",Kolkata Knight Riders
3,Ishan Kishan,2024,2024-05-17,10.8333333333333,30.171284271284186,"Wankhede Stadium, Mumbai",Lucknow Super Giants
